Age,Gender,Average Weight (Kg),Average Height (cm),Level of Activity,bmr,Meal Type,Menu No,Recommended Calorie ,Recommended Total Carbohydrate(g),Recommended Carbohydrate (g),Serving Size
6,1,19.96,115.5,3 ,730.475,5,35,1260.069375,141.7578047,41.10976336,2.7
6,2,20.64,115.5,3 ,903.275,5,29,1558.149375,175.2918047,50.83462336,1.3
6,2,20.64,115.5,3 ,903.275,5,30,1558.149375,175.2918047,50.83462336,5.1
6,2,20.64,115.5,3 ,903.275,5,31,1558.149375,175.2918047,50.83462336,2.5
6,2,20.64,115.5,3 ,903.275,5,32,1558.149375,175.2918047,50.83462336,3.4
6,2,20.64,115.5,3 ,903.275,5,33,1558.149375,175.2918047,50.83462336,3.4
6,2,20.64,115.5,3 ,903.275,5,34,1558.149375,175.2918047,50.83462336,1.3
6,2,20.64,115.5,3 ,903.275,5,35,1558.149375,175.2918047,50.83462336,3.4
7,1,22.45,121.1,1,785.375,5,29,1079.890625,121.4876953,35.23143164,0.9
7,1,22.45,121.1,1,785.375,5,30,1079.890625,121.4876953,35.23143164,3.5
7,1,22.45,121.1,1,785.375,5,31,1079.890625,121.4876953,35.23143164,1.8
7,1,22.45,121.1,1,785.375,5,32,1079.890625,121.4876953,35.23143164,2.3
7,1,22.45,121.1,1,785.375,5,33,1079.890625,121.4876953,35.23143164,2.3
7,1,22.45,121.1,1,785.375,5,34,1079.890625,121.4876953,35.23143164,0.9
7,1,22.45,121.1,1,785.375,5,35,1079.890625,121.4876953,35.23143164,2.3
7,2,22.9,121.9,1,960.875,5,29,1321.203125,148.6353516,43.10425195,1.1
7,2,22.9,121.9,1,960.875,5,30,1321.203125,148.6353516,43.10425195,4.3
7,2,22.9,121.9,1,960.875,5,31,1321.203125,148.6353516,43.10425195,2.2
7,2,22.9,121.9,1,960.875,5,32,1321.203125,148.6353516,43.10425195,2.9
7,2,22.9,121.9,1,960.875,5,33,1321.203125,148.6353516,43.10425195,2.9
7,2,22.9,121.9,1,960.875,5,34,1321.203125,148.6353516,43.10425195,1.1
7,2,22.9,121.9,1,960.875,5,35,1321.203125,148.6353516,43.10425195,2.9
7,1,22.45,121.1,2,785.375,5,29,1217.33125,136.9497656,39.71543203,1
7,1,22.45,121.1,2,785.375,5,30,1217.33125,136.9497656,39.71543203,4
7,1,22.45,121.1,2,785.375,5,31,1217.33125,136.9497656,39.71543203,2
7,1,22.45,121.1,2,785.375,5,32,1217.33125,136.9497656,39.71543203,2.6
7,1,22.45,121.1,2,785.375,5,33,1217.33125,136.9497656,39.71543203,2.6
7,1,22.45,121.1,2,785.375,5,34,1217.33125,136.9497656,39.71543203,1
7,1,22.45,121.1,2,785.375,5,35,1217.33125,136.9497656,39.71543203,2.6
7,2,22.9,121.9,2,960.875,5,29,1489.35625,167.5525781,48.59024766,1.2
7,2,22.9,121.9,2,960.875,5,30,1489.35625,167.5525781,48.59024766,4.9
7,2,22.9,121.9,2,960.875,5,31,1489.35625,167.5525781,48.59024766,2.4
7,2,22.9,121.9,2,960.875,5,32,1489.35625,167.5525781,48.59024766,3.2
7,2,22.9,121.9,2,960.875,5,33,1489.35625,167.5525781,48.59024766,3.2
7,2,22.9,121.9,2,960.875,5,34,1489.35625,167.5525781,48.59024766,1.2
7,2,22.9,121.9,2,960.875,5,35,1489.35625,167.5525781,48.59024766,3.2
7,1,22.45,121.1,3 ,785.375,5,29,1354.771875,152.4118359,44.19943242,1.1
7,1,22.45,121.1,3 ,785.375,5,30,1354.771875,152.4118359,44.19943242,4.4
7,1,22.45,121.1,3 ,785.375,5,31,1354.771875,152.4118359,44.19943242,2.2
7,1,22.45,121.1,3 ,785.375,5,32,1354.771875,152.4118359,44.19943242,2.9
7,1,22.45,121.1,3 ,785.375,5,33,1354.771875,152.4118359,44.19943242,2.9
7,1,22.45,121.1,3 ,785.375,5,34,1354.771875,152.4118359,44.19943242,1.1
7,1,22.45,121.1,3 ,785.375,5,35,1354.771875,152.4118359,44.19943242,2.9
7,2,22.9,121.9,3 ,960.875,5,29,1657.509375,186.4698047,54.07624336,1.4
7,2,22.9,121.9,3 ,960.875,5,30,1657.509375,186.4698047,54.07624336,5.4
7,2,22.9,121.9,3 ,960.875,5,31,1657.509375,186.4698047,54.07624336,2.7
7,2,22.9,121.9,3 ,960.875,5,32,1657.509375,186.4698047,54.07624336,3.6
7,2,22.9,121.9,3 ,960.875,5,33,1657.509375,186.4698047,54.07624336,3.6
7,2,22.9,121.9,3 ,960.875,5,34,1657.509375,186.4698047,54.07624336,1.4
7,2,22.9,121.9,3 ,960.875,5,35,1657.509375,186.4698047,54.07624336,3.6
8,1,25.85,128.2,1,858.75,5,29,1180.78125,132.8378906,38.52298828,1
8,1,25.85,128.2,1,858.75,5,30,1180.78125,132.8378906,38.52298828,3.9
8,1,25.85,128.2,1,858.75,5,31,1180.78125,132.8378906,38.52298828,1.9
8,1,25.85,128.2,1,858.75,5,32,1180.78125,132.8378906,38.52298828,2.6
8,1,25.85,128.2,1,858.75,5,33,1180.78125,132.8378906,38.52298828,2.6
8,1,25.85,128.2,1,858.75,5,34,1180.78125,132.8378906,38.52298828,1
8,1,25.85,128.2,1,858.75,5,35,1180.78125,132.8378906,38.52298828,2.6
8,2,25.63,128,1,1021.3,5,29,1404.2875,157.9823438,45.81487969,1.1
8,2,25.63,128,1,1021.3,5,30,1404.2875,157.9823438,45.81487969,4.6
8,2,25.63,128,1,1021.3,5,31,1404.2875,157.9823438,45.81487969,2.3
8,2,25.63,128,1,1021.3,5,32,1404.2875,157.9823438,45.81487969,3.1
8,2,25.63,128,1,1021.3,5,33,1404.2875,157.9823438,45.81487969,3.1
8,2,25.63,128,1,1021.3,5,34,1404.2875,157.9823438,45.81487969,1.1
8,2,25.63,128,1,1021.3,5,35,1404.2875,157.9823438,45.81487969,3.1
8,1,25.85,128.2,2,858.75,5,29,1331.0625,149.7445313,43.42591406,1.1
8,1,25.85,128.2,2,858.75,5,30,1331.0625,149.7445313,43.42591406,4.3
8,1,25.85,128.2,2,858.75,5,31,1331.0625,149.7445313,43.42591406,2.2
8,1,25.85,128.2,2,858.75,5,32,1331.0625,149.7445313,43.42591406,2.9
8,1,25.85,128.2,2,858.75,5,33,1331.0625,149.7445313,43.42591406,2.9
8,1,25.85,128.2,2,858.75,5,34,1331.0625,149.7445313,43.42591406,1.1
8,1,25.85,128.2,2,858.75,5,35,1331.0625,149.7445313,43.42591406,2.9
8,2,25.63,128,2,1021.3,5,29,1583.015,178.0891875,51.64586438,1.3
8,2,25.63,128,2,1021.3,5,30,1583.015,178.0891875,51.64586438,5.2
8,2,25.63,128,2,1021.3,5,31,1583.015,178.0891875,51.64586438,2.6
8,2,25.63,128,2,1021.3,5,32,1583.015,178.0891875,51.64586438,3.4
8,2,25.63,128,2,1021.3,5,33,1583.015,178.0891875,51.64586438,3.4
8,2,25.63,128,2,1021.3,5,34,1583.015,178.0891875,51.64586438,1.3
8,2,25.63,128,2,1021.3,5,35,1583.015,178.0891875,51.64586438,3.4
8,1,25.85,128.2,3 ,858.75,5,29,1481.34375,166.6511719,48.32883984,1.2
8,1,25.85,128.2,3 ,858.75,5,30,1481.34375,166.6511719,48.32883984,4.8
8,1,25.85,128.2,3 ,858.75,5,31,1481.34375,166.6511719,48.32883984,2.4
8,1,25.85,128.2,3 ,858.75,5,32,1481.34375,166.6511719,48.32883984,3.2
8,1,25.85,128.2,3 ,858.75,5,33,1481.34375,166.6511719,48.32883984,3.2
8,1,25.85,128.2,3 ,858.75,5,34,1481.34375,166.6511719,48.32883984,1.2
8,1,25.85,128.2,3 ,858.75,5,35,1481.34375,166.6511719,48.32883984,3.2
8,2,25.63,128,3 ,1021.3,5,29,1761.7425,198.1960313,57.47684906,1.4
8,2,25.63,128,3 ,1021.3,5,30,1761.7425,198.1960313,57.47684906,5.7
8,2,25.63,128,3 ,1021.3,5,31,1761.7425,198.1960313,57.47684906,2.9
8,2,25.63,128,3 ,1021.3,5,32,1761.7425,198.1960313,57.47684906,3.8
8,2,25.63,128,3 ,1021.3,5,33,1761.7425,198.1960313,57.47684906,3.8
8,2,25.63,128,3 ,1021.3,5,34,1761.7425,198.1960313,57.47684906,1.4
8,2,25.63,128,3 ,1021.3,5,35,1761.7425,198.1960313,57.47684906,3.8
9,1,28.12,133.3,1,908.325,5,29,1248.946875,140.5065234,39.34182656,1
9,1,28.12,133.3,1,908.325,5,30,1248.946875,140.5065234,39.34182656,3.9
9,1,28.12,133.3,1,908.325,5,31,1248.946875,140.5065234,39.34182656,2
9,1,28.12,133.3,1,908.325,5,32,1248.946875,140.5065234,39.34182656,2.6
9,1,28.12,133.3,1,908.325,5,33,1248.946875,140.5065234,39.34182656,2.6
9,1,28.12,133.3,1,908.325,5,34,1248.946875,140.5065234,39.34182656,1
9,1,28.12,133.3,1,908.325,5,35,1248.946875,140.5065234,39.34182656,2.6
9,2,28.58,133.3,1,1078.925,5,29,1483.521875,166.8962109,46.73093906,1.2
9,2,28.58,133.3,1,1078.925,5,30,1483.521875,166.8962109,46.73093906,4.7
9,2,28.58,133.3,1,1078.925,5,31,1483.521875,166.8962109,46.73093906,2.3
9,2,28.58,133.3,1,1078.925,5,32,1483.521875,166.8962109,46.73093906,3.1
9,2,28.58,133.3,1,1078.925,5,33,1483.521875,166.8962109,46.73093906,3.1
9,2,28.58,133.3,1,1078.925,5,34,1483.521875,166.8962109,46.73093906,1.2
9,2,28.58,133.3,1,1078.925,5,35,1483.521875,166.8962109,46.73093906,3.1
9,1,28.12,133.3,2,908.325,5,29,1407.90375,158.3891719,44.34896813,1.1
9,1,28.12,133.3,2,908.325,5,30,1407.90375,158.3891719,44.34896813,4.4
9,1,28.12,133.3,2,908.325,5,31,1407.90375,158.3891719,44.34896813,2.2
9,1,28.12,133.3,2,908.325,5,32,1407.90375,158.3891719,44.34896813,3
9,1,28.12,133.3,2,908.325,5,33,1407.90375,158.3891719,44.34896813,3
9,1,28.12,133.3,2,908.325,5,34,1407.90375,158.3891719,44.34896813,1.1
9,1,28.12,133.3,2,908.325,5,35,1407.90375,158.3891719,44.34896813,3
9,2,28.58,133.3,2,1078.925,5,29,1672.33375,188.1375469,52.67851313,1.3
9,2,28.58,133.3,2,1078.925,5,30,1672.33375,188.1375469,52.67851313,5.3
9,2,28.58,133.3,2,1078.925,5,31,1672.33375,188.1375469,52.67851313,2.6
9,2,28.58,133.3,2,1078.925,5,32,1672.33375,188.1375469,52.67851313,3.5
9,2,28.58,133.3,2,1078.925,5,33,1672.33375,188.1375469,52.67851313,3.5
9,2,28.58,133.3,2,1078.925,5,34,1672.33375,188.1375469,52.67851313,1.3
9,2,28.58,133.3,2,1078.925,5,35,1672.33375,188.1375469,52.67851313,3.5
9,1,28.12,133.3,3 ,908.325,5,29,1566.860625,176.2718203,49.35610969,1.2
9,1,28.12,133.3,3 ,908.325,5,30,1566.860625,176.2718203,49.35610969,4.9
9,1,28.12,133.3,3 ,908.325,5,31,1566.860625,176.2718203,49.35610969,2.5
9,1,28.12,133.3,3 ,908.325,5,32,1566.860625,176.2718203,49.35610969,3.3
9,1,28.12,133.3,3 ,908.325,5,33,1566.860625,176.2718203,49.35610969,3.3
9,1,28.12,133.3,3 ,908.325,5,34,1566.860625,176.2718203,49.35610969,1.2
9,1,28.12,133.3,3 ,908.325,5,35,1566.860625,176.2718203,49.35610969,3.3
9,2,28.58,133.3,3 ,1078.925,5,29,1861.145625,209.3788828,58.62608719,1.5
9,2,28.58,133.3,3 ,1078.925,5,30,1861.145625,209.3788828,58.62608719,5.9
9,2,28.58,133.3,3 ,1078.925,5,31,1861.145625,209.3788828,58.62608719,2.9
9,2,28.58,133.3,3 ,1078.925,5,32,1861.145625,209.3788828,58.62608719,3.9
9,2,28.58,133.3,3 ,1078.925,5,33,1861.145625,209.3788828,58.62608719,3.9
9,2,28.58,133.3,3 ,1078.925,5,34,1861.145625,209.3788828,58.62608719,1.5
9,2,28.58,133.3,3 ,1078.925,5,35,1861.145625,209.3788828,58.62608719,3.9
10,1,31.98,138.4,1,973.8,5,29,1338.975,150.6346875,42.1777125,1.1
10,1,31.98,138.4,1,973.8,5,30,1338.975,150.6346875,42.1777125,4.2
10,1,31.98,138.4,1,973.8,5,31,1338.975,150.6346875,42.1777125,2.1
10,1,31.98,138.4,1,973.8,5,32,1338.975,150.6346875,42.1777125,2.8
10,1,31.98,138.4,1,973.8,5,33,1338.975,150.6346875,42.1777125,2.8
10,1,31.98,138.4,1,973.8,5,34,1338.975,150.6346875,42.1777125,1.1
10,1,31.98,138.4,1,973.8,5,35,1338.975,150.6346875,42.1777125,2.8
10,2,32,138.4,1,1140,5,29,1567.5,176.34375,49.37625,1.2
10,2,32,138.4,1,1140,5,30,1567.5,176.34375,49.37625,4.9
10,2,32,138.4,1,1140,5,31,1567.5,176.34375,49.37625,2.5
10,2,32,138.4,1,1140,5,32,1567.5,176.34375,49.37625,3.3
10,2,32,138.4,1,1140,5,33,1567.5,176.34375,49.37625,3.3
10,2,32,138.4,1,1140,5,34,1567.5,176.34375,49.37625,1.2
10,2,32,138.4,1,1140,5,35,1567.5,176.34375,49.37625,3.3
10,1,31.98,138.4,2,973.8,5,29,1509.39,169.806375,47.545785,1.2
10,1,31.98,138.4,2,973.8,5,30,1509.39,169.806375,47.545785,4.8
10,1,31.98,138.4,2,973.8,5,31,1509.39,169.806375,47.545785,2.4
10,1,31.98,138.4,2,973.8,5,32,1509.39,169.806375,47.545785,3.2
10,1,31.98,138.4,2,973.8,5,33,1509.39,169.806375,47.545785,3.2
10,1,31.98,138.4,2,973.8,5,34,1509.39,169.806375,47.545785,1.2
10,1,31.98,138.4,2,973.8,5,35,1509.39,169.806375,47.545785,3.2
10,2,32,138.4,2,1140,5,29,1767,198.7875,55.6605,1.4
10,2,32,138.4,2,1140,5,30,1767,198.7875,55.6605,5.6
10,2,32,138.4,2,1140,5,31,1767,198.7875,55.6605,2.8
10,2,32,138.4,2,1140,5,32,1767,198.7875,55.6605,3.7
10,2,32,138.4,2,1140,5,33,1767,198.7875,55.6605,3.7
10,2,32,138.4,2,1140,5,34,1767,198.7875,55.6605,1.4
10,2,32,138.4,2,1140,5,35,1767,198.7875,55.6605,3.7
10,1,31.98,138.4,3 ,973.8,5,29,1679.805,188.9780625,52.9138575,1.3
10,1,31.98,138.4,3 ,973.8,5,30,1679.805,188.9780625,52.9138575,5.3
10,1,31.98,138.4,3 ,973.8,5,31,1679.805,188.9780625,52.9138575,2.6
10,1,31.98,138.4,3 ,973.8,5,32,1679.805,188.9780625,52.9138575,3.5
10,1,31.98,138.4,3 ,973.8,5,33,1679.805,188.9780625,52.9138575,3.5
10,1,31.98,138.4,3 ,973.8,5,34,1679.805,188.9780625,52.9138575,1.3
10,1,31.98,138.4,3 ,973.8,5,35,1679.805,188.9780625,52.9138575,3.5
10,2,32,138.4,3 ,1140,5,29,1966.5,221.23125,61.94475,1.5
10,2,32,138.4,3 ,1140,5,30,1966.5,221.23125,61.94475,6.2
10,2,32,138.4,3 ,1140,5,31,1966.5,221.23125,61.94475,3.1
10,2,32,138.4,3 ,1140,5,32,1966.5,221.23125,61.94475,4.1
10,2,32,138.4,3 ,1140,5,33,1966.5,221.23125,61.94475,4.1
10,2,32,138.4,3 ,1140,5,34,1966.5,221.23125,61.94475,1.5
10,2,32,138.4,3 ,1140,5,35,1966.5,221.23125,61.94475,4.1
11,1,36.97,144,1,1053.7,5,29,1448.8375,162.9942188,45.63838125,1.1
11,1,36.97,144,1,1053.7,5,30,1448.8375,162.9942188,45.63838125,4.6
11,1,36.97,144,1,1053.7,5,31,1448.8375,162.9942188,45.63838125,2.3
11,1,36.97,144,1,1053.7,5,32,1448.8375,162.9942188,45.63838125,3
11,1,36.97,144,1,1053.7,5,33,1448.8375,162.9942188,45.63838125,3
11,1,36.97,144,1,1053.7,5,34,1448.8375,162.9942188,45.63838125,1.1
11,1,36.97,144,1,1053.7,5,35,1448.8375,162.9942188,45.63838125,3
11,2,35.6,143.5,1,1202.875,5,29,1653.953125,186.0697266,52.09952344,1.3
11,2,35.6,143.5,1,1202.875,5,30,1653.953125,186.0697266,52.09952344,5.2
11,2,35.6,143.5,1,1202.875,5,31,1653.953125,186.0697266,52.09952344,2.6
11,2,35.6,143.5,1,1202.875,5,32,1653.953125,186.0697266,52.09952344,3.5
11,2,35.6,143.5,1,1202.875,5,33,1653.953125,186.0697266,52.09952344,3.5
11,2,35.6,143.5,1,1202.875,5,34,1653.953125,186.0697266,52.09952344,1.3
11,2,35.6,143.5,1,1202.875,5,35,1653.953125,186.0697266,52.09952344,3.5
11,1,36.97,144,2,1053.7,5,29,1633.235,183.7389375,51.4469025,1.3
11,1,36.97,144,2,1053.7,5,30,1633.235,183.7389375,51.4469025,5.1
11,1,36.97,144,2,1053.7,5,31,1633.235,183.7389375,51.4469025,2.6
11,1,36.97,144,2,1053.7,5,32,1633.235,183.7389375,51.4469025,3.4
11,1,36.97,144,2,1053.7,5,33,1633.235,183.7389375,51.4469025,3.4
11,1,36.97,144,2,1053.7,5,34,1633.235,183.7389375,51.4469025,1.3
11,1,36.97,144,2,1053.7,5,35,1633.235,183.7389375,51.4469025,3.4
11,2,35.6,143.5,2,1202.875,5,29,1864.45625,209.7513281,58.73037188,1.5
11,2,35.6,143.5,2,1202.875,5,30,1864.45625,209.7513281,58.73037188,5.9
11,2,35.6,143.5,2,1202.875,5,31,1864.45625,209.7513281,58.73037188,2.9
11,2,35.6,143.5,2,1202.875,5,32,1864.45625,209.7513281,58.73037188,3.9
11,2,35.6,143.5,2,1202.875,5,33,1864.45625,209.7513281,58.73037188,3.9
11,2,35.6,143.5,2,1202.875,5,34,1864.45625,209.7513281,58.73037188,1.5
11,2,35.6,143.5,2,1202.875,5,35,1864.45625,209.7513281,58.73037188,3.9
11,1,36.97,144,3 ,1053.7,5,29,1817.6325,204.4836563,57.25542375,1.4
11,1,36.97,144,3 ,1053.7,5,30,1817.6325,204.4836563,57.25542375,5.7
11,1,36.97,144,3 ,1053.7,5,31,1817.6325,204.4836563,57.25542375,2.9
11,1,36.97,144,3 ,1053.7,5,32,1817.6325,204.4836563,57.25542375,3.8
11,1,36.97,144,3 ,1053.7,5,33,1817.6325,204.4836563,57.25542375,3.8
11,1,36.97,144,3 ,1053.7,5,34,1817.6325,204.4836563,57.25542375,1.4
11,1,36.97,144,3 ,1053.7,5,35,1817.6325,204.4836563,57.25542375,3.8
11,2,35.6,143.5,3 ,1202.875,5,29,2074.959375,233.4329297,65.36122031,1.6
11,2,35.6,143.5,3 ,1202.875,5,30,2074.959375,233.4329297,65.36122031,6.5
11,2,35.6,143.5,3 ,1202.875,5,31,2074.959375,233.4329297,65.36122031,3.3
11,2,35.6,143.5,3 ,1202.875,5,32,2074.959375,233.4329297,65.36122031,4.4
11,2,35.6,143.5,3 ,1202.875,5,33,2074.959375,233.4329297,65.36122031,4.4
11,2,35.6,143.5,3 ,1202.875,5,34,2074.959375,233.4329297,65.36122031,1.6
11,2,35.6,143.5,3 ,1202.875,5,35,2074.959375,233.4329297,65.36122031,4.4
12,1,41.5,149.8,1,1130.25,5,29,1554.09375,174.8355469,48.95395313,1.2
12,1,41.5,149.8,1,1130.25,5,30,1554.09375,174.8355469,48.95395313,4.9
12,1,41.5,149.8,1,1130.25,5,31,1554.09375,174.8355469,48.95395313,2.4
12,1,41.5,149.8,1,1130.25,5,32,1554.09375,174.8355469,48.95395313,3.3
12,1,41.5,149.8,1,1130.25,5,33,1554.09375,174.8355469,48.95395313,3.3
12,1,41.5,149.8,1,1130.25,5,34,1554.09375,174.8355469,48.95395313,1.2
12,1,41.5,149.8,1,1130.25,5,35,1554.09375,174.8355469,48.95395313,3.3
12,2,39.92,149.1,1,1276.075,5,29,1754.603125,197.3928516,55.26999844,1.4
12,2,39.92,149.1,1,1276.075,5,30,1754.603125,197.3928516,55.26999844,5.5
12,2,39.92,149.1,1,1276.075,5,31,1754.603125,197.3928516,55.26999844,2.8
12,2,39.92,149.1,1,1276.075,5,32,1754.603125,197.3928516,55.26999844,3.7
12,2,39.92,149.1,1,1276.075,5,33,1754.603125,197.3928516,55.26999844,3.7
12,2,39.92,149.1,1,1276.075,5,34,1754.603125,197.3928516,55.26999844,1.4
12,2,39.92,149.1,1,1276.075,5,35,1754.603125,197.3928516,55.26999844,3.7
12,1,41.5,149.8,2,1130.25,5,29,1751.8875,197.0873438,55.18445625,1.4
12,1,41.5,149.8,2,1130.25,5,30,1751.8875,197.0873438,55.18445625,5.5
12,1,41.5,149.8,2,1130.25,5,31,1751.8875,197.0873438,55.18445625,2.8
12,1,41.5,149.8,2,1130.25,5,32,1751.8875,197.0873438,55.18445625,3.7
12,1,41.5,149.8,2,1130.25,5,33,1751.8875,197.0873438,55.18445625,3.7
12,1,41.5,149.8,2,1130.25,5,34,1751.8875,197.0873438,55.18445625,1.4
12,1,41.5,149.8,2,1130.25,5,35,1751.8875,197.0873438,55.18445625,3.7
12,2,39.92,149.1,2,1276.075,5,29,1977.91625,222.5155781,62.30436188,1.6
12,2,39.92,149.1,2,1276.075,5,30,1977.91625,222.5155781,62.30436188,6.2
12,2,39.92,149.1,2,1276.075,5,31,1977.91625,222.5155781,62.30436188,3.1
12,2,39.92,149.1,2,1276.075,5,32,1977.91625,222.5155781,62.30436188,4.2
12,2,39.92,149.1,2,1276.075,5,33,1977.91625,222.5155781,62.30436188,4.2
12,2,39.92,149.1,2,1276.075,5,34,1977.91625,222.5155781,62.30436188,1.6
12,2,39.92,149.1,2,1276.075,5,35,1977.91625,222.5155781,62.30436188,4.2
12,1,41.5,149.8,3 ,1130.25,5,29,1949.68125,219.3391406,61.41495938,1.5
12,1,41.5,149.8,3 ,1130.25,5,30,1949.68125,219.3391406,61.41495938,6.1
12,1,41.5,149.8,3 ,1130.25,5,31,1949.68125,219.3391406,61.41495938,3.1
12,1,41.5,149.8,3 ,1130.25,5,32,1949.68125,219.3391406,61.41495938,4.1
12,1,41.5,149.8,3 ,1130.25,5,33,1949.68125,219.3391406,61.41495938,4.1
12,1,41.5,149.8,3 ,1130.25,5,34,1949.68125,219.3391406,61.41495938,1.5
12,1,41.5,149.8,3 ,1130.25,5,35,1949.68125,219.3391406,61.41495938,4.1
12,2,39.92,149.1,3 ,1276.075,5,29,2201.229375,247.6383047,69.33872531,1.7
12,2,39.92,149.1,3 ,1276.075,5,30,2201.229375,247.6383047,69.33872531,6.9
12,2,39.92,149.1,3 ,1276.075,5,31,2201.229375,247.6383047,69.33872531,3.5
12,2,39.92,149.1,3 ,1276.075,5,32,2201.229375,247.6383047,69.33872531,4.6
12,2,39.92,149.1,3 ,1276.075,5,33,2201.229375,247.6383047,69.33872531,4.6
12,2,39.92,149.1,3 ,1276.075,5,34,2201.229375,247.6383047,69.33872531,1.7
12,2,39.92,149.1,3 ,1276.075,5,35,2201.229375,247.6383047,69.33872531,4.6
13,1,45.81,156.7,1,1211.475,5,29,1665.778125,187.4000391,52.47201094,1.3
13,1,45.81,156.7,1,1211.475,5,30,1665.778125,187.4000391,52.47201094,5.2
13,1,45.81,156.7,1,1211.475,5,31,1665.778125,187.4000391,52.47201094,2.6
13,1,45.81,156.7,1,1211.475,5,32,1665.778125,187.4000391,52.47201094,3.5
13,1,45.81,156.7,1,1211.475,5,33,1665.778125,187.4000391,52.47201094,3.5
13,1,45.81,156.7,1,1211.475,5,34,1665.778125,187.4000391,52.47201094,1.3
13,1,45.81,156.7,1,1211.475,5,35,1665.778125,187.4000391,52.47201094,3.5
13,2,45.36,156.2,1,1369.85,5,29,1883.54375,211.8986719,59.33162813,1.5
13,2,45.36,156.2,1,1369.85,5,30,1883.54375,211.8986719,59.33162813,5.9
13,2,45.36,156.2,1,1369.85,5,31,1883.54375,211.8986719,59.33162813,3
13,2,45.36,156.2,1,1369.85,5,32,1883.54375,211.8986719,59.33162813,4
13,2,45.36,156.2,1,1369.85,5,33,1883.54375,211.8986719,59.33162813,4
13,2,45.36,156.2,1,1369.85,5,34,1883.54375,211.8986719,59.33162813,1.5
13,2,45.36,156.2,1,1369.85,5,35,1883.54375,211.8986719,59.33162813,4
13,1,45.81,156.7,2,1211.475,5,29,1877.78625,211.2509531,59.15026688,1.5
13,1,45.81,156.7,2,1211.475,5,30,1877.78625,211.2509531,59.15026688,5.9
13,1,45.81,156.7,2,1211.475,5,31,1877.78625,211.2509531,59.15026688,3
13,1,45.81,156.7,2,1211.475,5,32,1877.78625,211.2509531,59.15026688,3.9
13,1,45.81,156.7,2,1211.475,5,33,1877.78625,211.2509531,59.15026688,3.9
13,1,45.81,156.7,2,1211.475,5,34,1877.78625,211.2509531,59.15026688,1.5
13,1,45.81,156.7,2,1211.475,5,35,1877.78625,211.2509531,59.15026688,3.9
13,2,45.36,156.2,2,1369.85,5,29,2123.2675,238.8675938,66.88292625,1.7
13,2,45.36,156.2,2,1369.85,5,30,2123.2675,238.8675938,66.88292625,6.7
13,2,45.36,156.2,2,1369.85,5,31,2123.2675,238.8675938,66.88292625,3.3
13,2,45.36,156.2,2,1369.85,5,32,2123.2675,238.8675938,66.88292625,4.5
13,2,45.36,156.2,2,1369.85,5,33,2123.2675,238.8675938,66.88292625,4.5
13,2,45.36,156.2,2,1369.85,5,34,2123.2675,238.8675938,66.88292625,1.7
13,2,45.36,156.2,2,1369.85,5,35,2123.2675,238.8675938,66.88292625,4.5
13,1,45.81,156.7,3 ,1211.475,5,29,2089.794375,235.1018672,65.82852281,1.6
13,1,45.81,156.7,3 ,1211.475,5,30,2089.794375,235.1018672,65.82852281,6.6
13,1,45.81,156.7,3 ,1211.475,5,31,2089.794375,235.1018672,65.82852281,3.3
13,1,45.81,156.7,3 ,1211.475,5,32,2089.794375,235.1018672,65.82852281,4.4
13,1,45.81,156.7,3 ,1211.475,5,33,2089.794375,235.1018672,65.82852281,4.4
13,1,45.81,156.7,3 ,1211.475,5,34,2089.794375,235.1018672,65.82852281,1.6
13,1,45.81,156.7,3 ,1211.475,5,35,2089.794375,235.1018672,65.82852281,4.4
13,2,45.36,156.2,3 ,1369.85,5,29,2362.99125,265.8365156,74.43422438,1.9
13,2,45.36,156.2,3 ,1369.85,5,30,2362.99125,265.8365156,74.43422438,7.4
13,2,45.36,156.2,3 ,1369.85,5,31,2362.99125,265.8365156,74.43422438,3.7
13,2,45.36,156.2,3 ,1369.85,5,32,2362.99125,265.8365156,74.43422438,5
13,2,45.36,156.2,3 ,1369.85,5,33,2362.99125,265.8365156,74.43422438,5
13,2,45.36,156.2,3 ,1369.85,5,34,2362.99125,265.8365156,74.43422438,1.9
13,2,45.36,156.2,3 ,1369.85,5,35,2362.99125,265.8365156,74.43422438,5
14,1,47.63,158.7,1,1237.175,5,29,1701.115625,191.3755078,49.75763203,1.2
14,1,47.63,158.7,1,1237.175,5,30,1701.115625,191.3755078,49.75763203,5
14,1,47.63,158.7,1,1237.175,5,31,1701.115625,191.3755078,49.75763203,2.5
14,1,47.63,158.7,1,1237.175,5,32,1701.115625,191.3755078,49.75763203,3.3
14,1,47.63,158.7,1,1237.175,5,33,1701.115625,191.3755078,49.75763203,3.3
14,1,47.63,158.7,1,1237.175,5,34,1701.115625,191.3755078,49.75763203,1.2
14,1,47.63,158.7,1,1237.175,5,35,1701.115625,191.3755078,49.75763203,3.3
14,2,50.8,163.8,1,1466.75,5,29,2016.78125,226.8878906,58.99085156,1.5
14,2,50.8,163.8,1,1466.75,5,30,2016.78125,226.8878906,58.99085156,5.9
14,2,50.8,163.8,1,1466.75,5,31,2016.78125,226.8878906,58.99085156,2.9
14,2,50.8,163.8,1,1466.75,5,32,2016.78125,226.8878906,58.99085156,3.9
14,2,50.8,163.8,1,1466.75,5,33,2016.78125,226.8878906,58.99085156,3.9
